,MonthlyCharges,tenure,OnlineSecurity,TechSupport,Contract,PaymentMethod,Churn
4088,0.17438963627304435,28,0,2,0,3,0
4089,0.8555057299451918,30,0,0,0,2,0
4090,0.7055306427503737,16,0,2,0,1,1
4091,0.6098654708520179,31,0,2,1,3,1
4092,0.4105630293971102,14,2,2,0,0,0
4093,0.9118086696562032,72,2,2,2,3,0
4094,0.026407573492775255,53,1,1,2,3,0
4095,0.21574489287493767,68,0,0,0,0,0
4096,0.7120079720976582,50,0,2,2,0,0
4097,0.8699551569506727,70,0,2,1,0,0
4098,0.4140508221225709,65,0,2,2,1,0
4099,0.5206776283009467,1,0,0,0,2,1
4100,0.7628300946686597,36,0,0,0,1,0
4101,0.4035874439461884,57,2,0,0,0,0
4102,0.6990533134030893,9,0,0,0,3,0
4103,0.3632286995515696,3,0,0,0,1,1
4104,0.06626806178375683,19,1,1,2,0,0
4105,1.0,68,2,2,2,3,0
4106,0.7737917289486796,29,0,0,0,2,1
4107,0.6417538614848033,17,0,0,0,1,0
4108,0.9646238166417538,71,2,2,2,0,0
4109,0.7065271549576483,1,0,0,0,3,1
4110,0.6083707025411061,49,0,2,2,0,0
4111,0.6596910812157449,13,0,0,0,2,1
4112,0.8191330343796712,39,2,0,2,2,0
4113,0.021923268560039844,49,1,1,2,1,0
4114,0.6626806178375685,22,0,0,0,2,0
4115,0.4962630792227205,61,2,2,2,0,0
4116,0.02291978076731441,1,1,1,0,2,1
4117,0.8584952665670156,2,0,2,0,2,1
4118,0.0179372197309417,7,1,1,1,3,0
4119,0.07174887892376677,71,1,1,2,1,0
4120,0.016940707523667137,17,1,1,1,3,0
4121,0.5739910313901345,3,0,0,0,2,1
4122,0.06477329347284502,72,1,1,2,0,0
4123,0.3741903338315894,40,0,0,1,2,0
4124,0.0179372197309417,14,1,1,0,2,0
4125,0.8948679621325362,65,0,2,1,1,0
4126,0.8196312904833085,47,0,0,0,2,0
4127,0.01893373193821621,25,1,1,0,3,0
4128,0.5416043846537121,2,0,0,0,3,0
4129,0.4150473343298455,46,0,2,1,0,1
4130,0.02740408570004982,55,1,1,2,3,0
4131,0.9128051818634776,63,0,2,0,1,0
4132,0.6761335326357748,62,2,2,2,2,0
4133,0.26955655206776274,48,2,0,0,0,1
4134,0.5974090682610862,18,0,2,0,2,0
4135,0.6791230692575985,71,0,2,2,1,0
4136,0.711509715994021,35,0,0,0,0,0
4137,0.3831589436970604,27,2,0,0,3,0
4138,0.7369207772795218,68,2,2,2,1,0
4139,0.021425012456402576,3,1,1,0,3,0
4140,0.024414549078226183,39,1,1,2,1,0
4141,0.7593423019431988,53,0,2,1,1,0
4142,0.7159940209267563,28,0,0,1,0,1
4143,0.5620328849028401,5,0,0,0,2,0
4144,0.014947683109118063,10,1,1,0,1,0
4145,0.17090184354758345,50,2,2,1,3,0
4146,0.6023916292974589,19,0,0,0,0,0
4147,0.5191828599900349,17,2,0,1,0,0
4148,0.33432984554060785,20,0,0,0,3,0
4149,0.017438963627304432,63,1,1,2,1,0
4150,0.6816143497757848,72,2,2,2,0,0
4151,0.7309417040358744,52,2,2,2,1,0
4152,0.012456402590931727,59,1,1,2,1,0
4153,0.4608868958644744,30,0,0,1,1,0
4154,0.7643248629795716,19,0,0,0,2,0
4155,0.9486796213253612,47,2,2,1,0,0
4156,0.2580966616841056,43,0,2,1,2,0
4157,0.3911310413552567,57,0,2,2,0,0
4158,0.3577478824115595,59,0,0,2,1,0
4159,0.6611858495266567,12,0,0,0,2,0
4160,0.3796711509715994,43,0,0,1,3,0
4161,0.6806178375685102,64,0,2,2,1,0
4162,0.015944195316392632,6,1,1,0,1,0
4163,0.5186846038863976,1,0,0,0,2,1
4164,0.06875934230194318,17,1,1,2,3,0
4165,0.8744394618834082,60,0,2,1,2,1
4166,0.9546586945690084,72,2,2,2,1,0
4167,0.2491280518186348,5,2,2,0,3,1
4168,0.907324364723468,65,2,2,2,2,0
4169,0.4105630293971102,6,0,0,0,2,0
4170,0.5595416043846538,4,0,2,0,2,1
4171,0.8729446935724963,20,0,0,0,0,1
4172,0.061285500747384127,61,1,1,2,3,0
4173,0.8669656203288489,65,2,0,0,0,1
4174,0.9696063776781264,72,2,2,2,1,0
4175,0.8694569008470354,8,0,0,0,2,1
4176,0.5560538116591928,12,0,2,1,3,1
4177,0.8958644743398108,43,2,2,0,1,1
4178,0.2197309417040358,30,0,0,0,2,1
4179,0.6218236173393125,58,0,2,0,0,0
4180,0.5216741405082211,46,2,2,1,3,0
4181,0.7558545092177379,24,0,0,0,2,0
4182,0.33432984554060785,49,0,0,1,0,1
4183,0.5221723966118585,4,0,0,0,2,0
4184,0.31190832087693066,10,0,0,1,3,0
4185,0.3662182361733931,54,0,0,0,1,1
4186,0.21375186846038866,50,0,2,2,1,0
4187,0.6357747882411561,48,0,0,1,3,1
4188,0.6666666666666667,30,0,2,0,2,1
4189,0.4608868958644744,3,2,2,0,0,0
4190,0.01644245142002987,1,1,1,0,2,1
4191,0.2720478325859491,48,0,0,0,1,0
4192,0.47683109118086703,29,2,0,0,2,0
4193,0.017438963627304432,3,1,1,0,3,0
4194,0.4070752366716493,14,0,2,1,1,0
4195,0.8300946686596911,49,2,0,0,1,0
4196,0.011459890383657191,69,1,1,2,3,0
4197,0.3542600896860987,72,2,0,2,1,0
4198,0.3981066268061785,66,2,2,2,1,0
4199,0.7742899850523169,53,2,0,1,2,0
4200,0.6711509715994021,15,0,0,0,0,1
4201,0.1131041355256602,10,0,2,2,3,0
4202,0.31988041853512705,27,2,0,0,3,0
4203,0.5455904334828102,72,2,2,2,1,0
4204,0.36223218734429496,21,0,0,0,0,0
4205,0.3637269556552069,1,0,0,0,3,1
4206,0.4020926756352766,55,2,0,2,2,0
4207,0.02042850024912804,58,1,1,2,1,0
4208,0.5595416043846538,6,0,0,0,2,1
4209,0.014449427005480797,12,1,1,1,3,0
4210,0.21873442949676133,18,2,2,1,3,0
4211,0.5186846038863976,3,0,0,0,3,0
4212,0.4105630293971102,55,2,0,1,1,0
4213,0.5620328849028401,4,0,0,0,2,1
4214,0.1639262580966617,10,0,0,0,2,1
4215,0.7234678624813153,70,2,0,0,2,0
4216,0.014947683109118063,50,1,1,1,0,0
4217,0.06028898854010961,72,1,1,2,0,0
4218,0.9232685600398604,66,0,2,1,1,1
4219,0.7548579970104634,2,0,0,0,2,1
4220,0.5909317389138017,44,0,0,1,3,0
4221,0.06626806178375683,56,1,1,1,2,1
4222,0.3114100647732935,6,0,2,0,1,0
4223,0.02690582959641255,25,1,1,1,0,0
4224,0.023418036870951675,6,1,1,1,3,0
4225,0.2675635276532138,1,0,0,0,0,1
4226,0.8754359740906825,53,2,0,1,0,1
4227,0.8739412057797709,14,2,2,1,3,1
4228,0.36273044344793226,66,0,2,2,0,0
4229,0.8176382660687593,68,0,2,1,2,0
4230,0.36273044344793226,28,0,2,0,0,0
4231,0.11410064773293475,3,2,0,0,1,1
4232,0.7608370702541106,24,2,0,0,2,0
4233,0.2242152466367713,9,0,0,0,2,0
4234,0.021923268560039844,22,1,1,0,0,0
4235,0.8689586447433981,56,0,2,0,0,0
4236,0.2730443447932237,21,0,0,0,3,0
4237,0.6811160936721474,16,0,0,0,2,1
4238,0.06925759840558046,72,1,1,2,0,0
4239,0.266068759342302,1,0,0,0,3,0
4240,0.8031888390632785,32,0,0,0,2,0
4241,0.014947683109118063,1,1,1,0,3,0
4242,0.007972097658196314,25,1,1,0,3,0
4243,0.4354758345789737,17,0,2,1,3,0
4244,0.7727952167414049,33,0,0,1,2,1
4245,0.5077229696063777,14,2,0,0,3,0
4246,0.4708520179372198,72,2,2,2,0,0
4247,0.8455406078724463,47,0,0,1,2,0
4248,0.8614848031888391,39,2,2,1,1,1
4249,0.02690582959641255,6,1,1,0,3,0
4250,0.023418036870951675,11,1,1,1,3,0
4251,0.7249626307922272,20,0,0,1,0,0
4252,0.8694569008470354,62,2,0,0,2,0
4253,0.05979073243647234,1,0,0,0,2,1
4254,0.22222222222222215,34,0,2,2,2,0
4255,0.6696562032884903,28,0,0,0,2,0
4256,0.2675635276532138,42,0,0,1,1,0
4257,0.22321873442949672,24,0,0,0,1,1
4258,0.5465869456900847,55,0,0,0,2,0
4259,0.6626806178375685,36,0,0,0,2,1
4260,0.3726955655206776,24,2,0,0,0,1
4261,0.4738415545590433,25,0,2,0,0,0
4262,0.018435475834578968,33,1,1,1,3,0
4263,0.5999003487792726,1,0,0,0,2,1
4264,0.5191828599900349,2,0,0,0,2,1
4265,0.8201295465869456,39,0,2,2,3,0
4266,0.3617339312406577,55,0,2,0,0,1
4267,0.5301444942700548,72,2,0,2,0,0
4268,0.5565520677628301,70,2,2,1,1,0
4269,0.5022421524663678,4,0,0,0,0,1
4270,0.6671649227703039,7,0,0,0,3,1
4271,0.02092675635276534,54,1,1,2,0,0
4272,0.8565022421524664,31,0,2,0,2,1
4273,0.564025909317389,60,2,2,1,1,0
4274,0.31788739412057804,1,2,0,0,2,0
4275,0.5251619332336822,65,0,0,1,0,0
4276,0.01893373193821621,12,1,1,1,2,0
4277,0.4668659691081215,72,2,2,2,1,0
4278,0.010463378176382654,7,1,1,0,3,0
4279,0.6666666666666667,44,2,2,0,2,0
4280,0.7050323866467364,7,0,0,0,2,0
4281,0.06726457399103139,12,1,1,0,2,0
4282,0.4175386148480319,62,0,2,2,1,0
4283,0.022421524663677108,4,1,1,0,3,0
4284,0.4559043348281017,5,0,0,0,2,0
4285,0.5734927752864972,2,0,0,0,2,1
4286,0.5186846038863976,1,0,0,0,2,1
4287,0.5291479820627802,40,2,2,0,3,0
4288,0.17588440458395613,1,0,2,0,3,0
4289,0.013452914798206287,25,1,1,1,2,0
4290,0.3731938216243149,6,2,0,0,0,0
4291,0.5580468360737421,41,0,2,0,2,0
4292,0.3173891380169407,9,0,0,0,2,0
4293,0.5690084703537618,1,0,0,0,2,1
4294,0.5754857997010464,22,0,0,1,1,0
4295,0.7060288988540109,38,0,0,1,3,0
4296,0.8071748878923767,23,2,0,0,2,1
4297,0.5849526656701545,60,0,2,2,0,0
4298,0.4763328350772297,47,2,0,1,1,0
4299,0.7414050822122572,72,2,2,2,0,0
4300,0.8749377179870452,70,2,0,0,2,0
4301,0.5216741405082211,1,0,0,0,3,0
4302,0.6746387643248629,4,0,0,0,2,1
4303,0.5714997508719482,8,0,0,0,2,0
4304,0.9541604384653712,71,2,2,2,0,0
4305,0.617339312406577,2,0,0,0,2,1
4306,0.013452914798206287,34,1,1,1,1,0
4307,0.615346287992028,40,0,0,0,2,0
4308,0.011459890383657191,20,1,1,0,3,0
4309,0.7070254110612856,27,0,2,0,2,0
4310,0.7847533632286996,30,0,0,1,0,0
4311,0.5062282012954659,9,0,0,0,2,0
4312,0.7638266068759343,3,0,0,0,2,0
4313,0.0667663178873941,12,1,1,1,1,0
4314,0.672645739910314,71,2,2,2,1,0
4315,0.062282012954658676,27,1,1,2,2,0
4316,0.4569008470353762,40,2,2,0,1,0
4317,0.11808669656203287,52,0,0,1,3,0
4318,0.7628300946686597,70,2,2,2,1,0
4319,0.5226706527154958,3,0,2,0,3,0
4320,0.061285500747384127,10,1,1,0,3,0
4321,0.009965122072745386,7,1,1,0,2,1
4322,0.7797708021923269,61,0,0,1,0,0
4323,0.4439461883408071,7,0,2,0,0,0
4324,0.8634778276033883,72,2,2,1,1,0
4325,0.021923268560039844,1,1,1,0,3,0
4326,0.4170403587443946,1,0,2,0,3,1
4327,0.5854509217737918,3,0,0,0,2,1
4328,0.07224713502740407,25,1,1,2,1,0
4329,0.12207274539113105,1,2,0,0,0,1
4330,0.6068759342301944,33,0,2,1,2,0
4331,0.6103637269556552,32,0,0,0,2,0
4332,0.06278026905829595,52,1,1,2,3,0
4333,0.8276033881415048,28,0,2,0,1,1
4334,0.6626806178375685,16,0,0,0,2,1
4335,0.6048829098156453,26,0,0,1,0,0
4336,0.6048829098156453,1,0,0,0,2,1
4337,0.6402590931738914,58,0,0,2,0,0
4338,0.8734429496761336,60,0,0,0,2,0
4339,0.7254608868958645,32,0,0,0,2,0
4340,0.012954658694568992,18,1,1,0,3,0
4341,0.7693074240159442,1,0,0,0,2,1
4342,0.11609367214748376,48,0,0,1,0,0
4343,0.6571998006975586,51,0,0,0,2,1
4344,0.3582461385151968,72,0,0,2,2,1
4345,0.6253114100647733,23,0,0,0,2,1
4346,0.6283009466865969,5,0,0,0,2,1
4347,0.016940707523667137,11,1,1,0,3,1
4348,0.8565022421524664,52,2,0,0,2,1
4349,0.3168908819133034,41,0,2,1,0,0
4350,0.6307922272047832,63,0,0,0,0,0
4351,0.8764324862979571,61,2,0,0,2,0
4352,0.7065271549576483,12,0,0,0,2,0
4353,0.7209765819631291,1,0,0,0,2,1
4354,0.014947683109118063,4,1,1,0,3,0
4355,0.6158445440956651,14,0,2,0,1,0
4356,0.056801195814648715,69,1,1,2,0,0
4357,0.3562531141006477,44,2,0,1,2,0
4358,0.8226208271051321,13,2,0,0,2,1
4359,0.8295964125560538,9,0,2,0,2,0
4360,0.01893373193821621,22,1,1,0,1,0
4361,0.022421524663677108,1,1,1,0,3,1
4362,0.249626307922272,1,0,0,0,2,1
4363,0.7518684603886399,71,0,0,2,0,1
4364,0.046836073741903315,42,1,1,2,2,0
4365,0.6108619830592925,1,0,0,0,2,1
4366,0.5645241654210265,1,0,0,0,2,1
4367,0.6616841056302939,42,0,0,0,2,1
4368,0.3791728948679621,8,0,2,0,0,0
4369,0.8221225710014948,65,2,0,1,2,0
4370,0.502740408570005,20,0,2,1,2,0
4371,0.6347782760338815,1,0,0,0,2,1
4372,0.5097159940209268,42,2,0,0,0,0
4373,0.056801195814648715,51,1,1,1,3,0
4374,0.617339312406577,43,2,0,1,2,0
4375,0.7563527653213753,46,0,0,1,2,0
4376,0.7075236671649228,52,2,2,2,3,0
4377,0.015445939212755359,10,1,1,1,3,0
4378,0.7249626307922272,35,2,0,0,1,0
4379,0.4743398106626806,66,2,2,2,3,0
4380,0.7717987045341306,52,0,0,1,1,0
4381,0.9008470353761836,46,0,2,2,2,0
4382,0.5206776283009467,50,2,2,2,1,0
4383,0.8370702541106129,13,0,0,0,1,1
4384,0.5959142999501744,27,0,0,0,2,1
4385,0.8211260587942204,22,0,0,0,2,0
4386,0.6761335326357748,71,2,2,2,0,0
4387,0.27105132037867463,26,0,0,0,2,0
4388,0.7538614848031889,45,0,0,0,0,0
4389,0.010961634280019922,16,1,1,1,1,0
4390,0.8809167912306926,49,0,2,1,0,0
4391,0.07274539113104136,14,1,1,0,3,0
4392,0.2670652715495765,17,0,0,0,2,1
4393,0.05480817140009964,72,1,1,2,0,0
4394,0.7628300946686597,49,0,0,2,2,0
4395,0.02291978076731441,67,1,1,1,2,0
4396,0.12904833084205278,29,0,2,0,2,0
4397,0.7847533632286996,13,0,0,0,2,0
4398,0.909815645241654,72,2,0,2,1,0
4399,0.31938216243148976,58,0,0,1,1,0
4400,0.7194818136522173,72,0,2,2,0,0
4401,0.5366218236173392,1,0,0,0,2,0
4402,0.0179372197309417,5,1,1,0,0,0
4403,0.9755854509217738,34,2,2,2,1,0
4404,0.9900348779272544,72,2,2,2,0,0
4405,0.7548579970104634,51,0,0,1,0,0
4406,0.3811659192825112,4,0,2,0,3,1
4407,0.6716492277030395,4,0,0,0,2,1
4408,0.7503736920777281,24,0,0,0,2,1
4409,0.32037867463876435,31,2,0,1,1,0
4410,0.3597409068261087,1,0,0,0,2,1
4411,0.2675635276532138,1,0,0,0,2,1
4412,0.4922770303936224,34,2,2,2,1,0
4413,0.5595416043846538,22,0,0,0,0,1
4414,0.0179372197309417,4,1,1,0,3,0
4415,0.8236173393124067,72,0,0,2,0,0
4416,0.01993024414549077,8,1,1,0,3,0
4417,0.061783756851021415,1,0,0,0,3,1
4418,0.6123567513702043,1,0,0,0,2,1
4419,0.07424015944195314,1,1,1,0,2,0
4420,0.7229696063776782,9,0,0,0,0,1
4421,0.8206278026905829,33,0,0,0,0,0
4422,0.8669656203288489,53,0,0,1,2,0
4423,0.6841056302939712,57,0,0,1,2,0
4424,0.6073741903338317,60,0,0,1,0,0
4425,0.4628799202790234,72,2,2,2,2,0
4426,0.7498754359740907,32,0,0,0,2,0
4427,0.8046836073741903,48,0,0,1,2,0
4428,0.007972097658196314,22,1,1,0,0,0
4429,0.2690582959641256,65,0,2,2,3,0
4430,0.40508221225710017,65,2,2,2,1,0
4431,0.015445939212755359,1,1,1,0,1,0
4432,0.8226208271051321,66,0,0,0,2,0
4433,0.8669656203288489,71,0,2,2,2,0
4434,0.5196811160936722,17,0,0,0,0,1
4435,0.266068759342302,2,0,0,0,3,1
4436,0.7787742899850524,51,2,0,1,1,0
4437,0.5211758844045841,20,0,0,0,1,0
4438,0.9103139013452914,71,2,0,1,2,0
4439,0.9272546088689586,67,2,0,1,2,1
4440,0.5685102142501246,1,0,0,0,0,1
4441,0.5695067264573992,16,0,0,0,2,0
4442,0.7030393622321873,55,0,2,2,1,0
4443,0.5724962630792227,7,2,2,0,2,0
4444,0.4554060787244644,43,2,0,0,2,0
4445,0.3662182361733931,1,0,0,0,1,1
4446,0.06875934230194318,4,0,0,0,2,0
4447,0.9591429995017441,72,2,2,2,3,0
4448,0.8445440956651721,49,2,2,1,0,0
4449,0.7573492775286498,53,0,0,1,0,1
4450,0.3168908819133034,60,2,0,1,2,0
4451,0.7802690582959642,68,2,0,1,1,1
4452,0.6128550074738416,57,0,0,2,0,0
4453,0.6263079222720478,7,0,0,0,2,1
4454,0.00847035376183358,1,1,1,0,3,0
4455,0.5102142501245641,7,2,0,1,2,0
4456,0.05879422022919777,68,1,1,2,0,0
4457,0.8146487294469358,19,0,2,1,0,1
4458,0.6108619830592925,2,0,0,0,2,0
4459,0.8709516691579473,67,0,2,2,0,0
4460,0.4165421026407573,67,2,2,1,3,0
4461,0.5057299451918286,35,0,2,1,2,0
4462,0.8804185351270553,67,0,2,1,0,0
4463,0.7164922770303938,11,0,2,0,2,1
4464,0.6716492277030395,56,2,2,2,0,0
4465,0.11061285500747384,8,2,0,0,3,0
4466,0.0697558545092177,22,1,1,2,1,0
4467,0.6571998006975586,71,0,2,2,1,0
4468,0.16741405082212255,46,2,0,0,0,0
4469,0.8599900348779272,66,2,2,1,0,0
4470,0.30642750373692074,15,0,0,0,2,0
4471,0.7717987045341306,25,0,2,0,1,0
4472,0.015445939212755359,32,1,1,1,3,0
4473,0.4828101644245143,8,2,0,0,2,0
4474,0.06826108619830593,6,1,1,1,3,0
4475,0.27752864972595914,3,0,0,0,3,0
4476,0.4125560538116592,11,0,0,0,0,0
4477,0.7249626307922272,15,0,0,0,2,0
4478,0.715495764823119,23,2,0,0,0,1
4479,0.25660189337319383,1,0,0,0,3,0
4480,0.21873442949676133,37,2,2,1,2,0
4481,0.6218236173393125,69,2,2,2,0,0
4482,0.6063776781265571,71,0,2,2,1,0
4483,0.36273044344793226,8,2,0,0,3,0
4484,0.4499252615844545,6,2,2,2,3,0
4485,0.658196312904833,58,2,2,2,2,0
4486,0.7105132037867464,39,0,2,1,2,1
4487,0.7149975087194819,23,2,0,0,2,0
4488,0.016940707523667137,66,1,1,2,1,0
4489,0.6477329347284504,51,2,2,2,1,0
4490,0.6123567513702043,7,0,0,0,2,1
4491,0.01395117090184353,15,1,1,1,3,0
4492,0.615346287992028,51,0,0,0,1,1
4493,0.0074738415545590456,4,1,1,0,3,0
4494,0.31938216243148976,18,0,0,0,2,0
4495,0.7518684603886399,46,2,0,0,2,1
4496,0.8734429496761336,3,0,0,0,2,1
4497,0.0697558545092177,63,1,1,2,3,0
4498,0.7772795216741405,52,0,2,2,0,1
4499,0.5057299451918286,17,0,2,0,3,0
4500,0.6661684105630293,43,0,2,1,1,0
4501,0.016940707523667137,69,1,1,2,1,0
4502,0.6123567513702043,70,2,2,2,0,0
4503,0.05630293971101144,4,1,1,1,2,0
4504,0.02690582959641255,60,1,1,2,0,0
4505,0.061783756851021415,20,0,0,0,2,1
4506,0.7722969606377679,69,0,0,1,1,0
4507,0.8669656203288489,48,2,0,0,1,0
4508,0.12257100149476832,1,0,2,0,3,0
4509,0.3268560039860489,8,0,0,0,2,1
4510,0.2750373692077728,1,0,0,0,3,0
4511,0.012954658694568992,1,1,1,0,1,0
4512,0.013452914798206287,22,1,1,1,3,0
4513,0.20677628300946685,16,0,0,0,3,1
4514,0.996013951170902,72,2,2,2,2,0
4515,0.4285002491280519,11,0,0,1,2,0
4516,0.7214748380667664,4,2,0,0,2,0
4517,0.017438963627304432,8,1,1,2,3,0
4518,0.6397608370702541,54,2,2,1,0,1
4519,0.6302939711011459,69,2,2,2,1,0
4520,0.6193323368211261,46,0,0,0,2,1
4521,0.3218734429496761,67,0,0,1,1,0
4522,0.7184853014449427,71,2,2,2,2,0
4523,0.7144992526158446,20,0,0,0,2,0
4524,0.9501743896362732,41,2,2,0,0,1
4525,0.22820129546586945,3,0,0,0,2,1
4526,0.3238664673642252,15,0,0,1,2,0
4527,0.6088689586447433,22,0,0,0,2,1
4528,0.6218236173393125,18,0,0,0,2,1
4529,0.7977080219232685,9,0,0,0,1,1
4530,0.5705032386646737,26,0,0,1,0,0
4531,0.8719481813652217,71,0,2,1,0,0
4532,0.007972097658196314,16,1,1,1,3,0
4533,0.7060288988540109,72,2,2,2,1,0
4534,0.06776283009466866,42,1,1,1,2,0
4535,0.7757847533632287,47,2,0,1,2,0
4536,0.47683109118086703,66,2,0,2,1,0
4537,0.3084205281514699,5,0,2,0,2,1
4538,0.11360239162929744,4,0,0,0,2,1
4539,0.007972097658196314,42,1,1,1,2,0
4540,0.4240159441953164,69,0,2,1,1,0
4541,0.9800697558545092,60,2,2,1,1,0
4542,0.010961634280019922,12,1,1,1,0,0
4543,0.2700548081714001,3,0,0,0,2,1
4544,0.8684603886397608,54,2,2,1,1,1
4545,0.019431988041853504,6,1,1,0,3,0
4546,0.0179372197309417,2,1,1,0,3,0
4547,0.7523667164922769,57,2,2,2,2,0
4548,0.023418036870951675,63,1,1,2,3,0
4549,0.757847533632287,41,2,0,0,0,0
4550,0.807673143996014,25,0,2,2,0,0
4551,0.6636771300448431,65,2,2,2,0,0
4552,0.018435475834578968,54,1,1,2,3,0
4553,0.7563527653213753,61,0,2,0,1,0
4554,0.015445939212755359,19,1,1,1,3,0
4555,0.011958146487294458,12,1,1,0,0,0
4556,0.06377678126557049,18,1,1,2,1,0
4557,0.7658196312904832,68,2,2,2,0,0
4558,0.8171400099651221,10,2,0,0,2,1
4559,0.7603388141504733,20,0,0,0,2,1
4560,0.8091679123069259,42,0,2,0,2,1
4561,0.23966118584952664,45,2,2,1,0,0
4562,0.9656203288490284,72,2,2,2,0,0
4563,0.922272047832586,35,2,2,1,0,0
4564,0.7120079720976582,72,0,0,1,2,0
4565,0.8111609367214749,8,0,0,0,2,1
4566,0.4633781763826607,37,0,0,0,2,1
4567,0.8599900348779272,21,0,2,1,3,0
4568,0.6198305929247634,71,0,2,2,0,0
4569,0.4902840059790733,40,2,0,0,2,0
4570,0.4384653712007972,10,2,2,0,0,0
4571,0.6990533134030893,25,0,0,0,0,0
4572,0.5625311410064774,41,2,2,1,1,0
4573,0.7737917289486796,19,0,0,0,1,1
4574,0.7658196312904832,23,2,0,0,2,0
4575,0.8938714499252616,57,0,2,2,2,0
4576,0.6557050323866467,2,0,0,0,2,0
4577,0.6113602391629297,70,2,2,2,0,0
4578,0.6985550572994519,1,0,0,0,2,1
4579,0.9093173891380172,70,2,2,1,0,1
4580,0.7847533632286996,72,2,2,2,0,0
4581,0.8739412057797709,25,0,0,0,3,1
4582,0.8550074738415545,23,0,2,0,3,1
4583,0.012954658694568992,65,1,1,2,1,0
4584,0.025411061285500747,25,1,1,0,3,0
4585,0.6457399103139013,15,0,2,0,2,1
4586,0.35575485799701057,41,0,0,0,2,0
4587,0.36273044344793226,1,0,0,0,2,0
4588,0.5251619332336822,48,2,2,1,0,0
4589,0.4304932735426009,4,0,2,0,1,1
4590,0.01395117090184353,17,1,1,1,0,0
4591,0.8619830592924764,42,0,0,0,0,1
4592,0.208769307424016,49,2,0,0,2,0
4593,0.013452914798206287,21,1,1,2,3,0
4594,0.9202790234180368,60,2,2,2,2,0
4595,0.061783756851021415,58,1,1,2,1,0
4596,0.021923268560039844,31,1,1,2,3,0
4597,0.8261086198305929,61,0,2,1,0,0
4598,0.7174887892376682,64,0,0,1,1,0
4599,0.4304932735426009,61,0,2,2,0,0
4600,0.5246636771300449,67,2,2,2,1,0
4601,0.07424015944195314,55,1,1,2,0,0
4602,0.017438963627304432,20,1,1,1,3,0
4603,0.6103637269556552,11,2,0,0,0,0
4604,0.9820627802690582,72,2,2,2,1,0
4605,0.6601893373193822,57,2,2,2,2,0
4606,0.257100149476831,70,0,0,1,1,0
4607,0.916791230692576,68,2,2,2,1,0
4608,0.6611858495266567,1,2,0,0,3,1
4609,0.6043846537120079,47,0,0,1,2,0
4610,0.4623816641753862,15,2,0,0,0,1
4611,0.02092675635276534,69,1,1,1,1,0
4612,0.3697060288988541,3,2,0,0,2,1
4613,0.011958146487294458,1,1,1,0,3,1
4614,0.7045341305430992,33,2,2,2,2,0
4615,0.5127055306427504,53,2,0,2,0,0
4616,0.6223218734429498,20,0,0,0,0,0
4617,0.7503736920777281,1,0,0,0,2,1
4618,0.8036870951669158,10,2,0,1,2,0
4619,0.01644245142002987,32,1,1,0,0,0
4620,0.8251121076233183,56,0,0,0,2,0
4621,0.00847035376183358,71,1,1,2,1,0
4622,0.5171898355754859,13,0,0,0,2,1
4623,0.018435475834578968,2,1,1,0,3,0
4624,0.7713004484304934,17,0,2,0,0,0
4625,0.3672147483806677,2,2,0,0,3,1
4626,0.8281016442451419,72,0,0,1,2,0
4627,0.3617339312406577,26,2,2,1,1,0
4628,0.07623318385650221,5,1,1,0,0,1
4629,0.824115595416044,3,0,0,0,2,1
4630,0.6223218734429498,26,0,0,0,2,0
4631,0.4708520179372198,59,2,2,1,3,0
4632,0.3148978574987543,27,0,0,0,3,0
4633,0.8450423517688093,57,2,2,0,2,0
4634,0.2575984055804683,1,0,0,0,2,1
4635,0.015445939212755359,37,1,1,1,2,0
4636,0.3109118086696562,6,2,0,0,2,0
4637,0.5744892874937719,18,0,2,0,0,0
4638,0.824115595416044,19,0,2,1,2,1
4639,0.5705032386646737,67,2,0,2,2,0
4640,0.5311410064773293,34,0,0,0,1,0
4641,0.3044344793223717,22,2,0,0,1,1
4642,0.7274539113104136,52,2,0,1,2,0
4643,0.35675137020428505,56,0,2,1,0,0
4644,0.7693074240159442,18,0,0,0,2,1
4645,0.8599900348779272,56,2,0,1,0,1
4646,0.71898355754858,4,0,2,0,2,0
4647,0.9641255605381168,64,2,2,1,2,0
4648,0.6243148978574988,61,0,0,2,0,0
4649,0.8086696562032886,71,2,2,2,2,0
4650,0.5137020428500249,2,0,0,0,1,1
4651,0.8355754857997011,64,0,2,1,2,0
4652,0.8988540109616343,45,2,2,0,1,0
4653,0.05480817140009964,18,1,1,1,3,0
4654,0.07424015944195314,66,1,1,1,1,0
4655,0.22222222222222215,37,2,2,2,3,0
4656,0.06726457399103139,39,1,1,2,3,0
4657,0.6631788739412058,25,0,0,0,2,1
4658,0.6851021425012457,22,0,0,0,0,0
4659,0.013452914798206287,10,1,1,1,0,0
4660,0.02092675635276534,20,1,1,1,3,0
4661,0.4598903836571999,8,0,2,0,1,0
4662,0.3378176382660688,49,0,0,0,1,0
4663,0.8729446935724963,65,0,2,2,1,0
4664,0.26856003986048826,1,0,0,0,2,0
4665,0.7593423019431988,5,0,0,0,2,1
4666,0.7807673143996013,72,2,2,2,0,0
4667,0.9157947184853016,72,0,2,2,2,0
4668,0.8176382660687593,53,0,0,1,3,0
4669,0.5685102142501246,21,0,0,0,3,0
